asr,degradation,snr_db,llm,outcome_col,n,outcome_median,outcome_lo,outcome_hi,absorption_median,absorption_lo,absorption_hi,retention_median,retention_lo,retention_hi,gain_paired_median,gain_paired_lo,gain_paired_hi,gain_ceiling_median,gain_ceiling_lo,gain_ceiling_hi,gain_legacy_median,gain_legacy_lo,gain_legacy_hi,gain_calibrated_median,gain_calibrated_lo,gain_calibrated_hi,gain_median,tsa_median,gain_crit_minus_func_median,gain_lo,tsa_lo,gain_crit_minus_func_lo,gain_hi,tsa_hi,gain_crit_minus_func_hi,calibration_a_median,calibration_a_lo,calibration_a_hi,calibration_b_median,calibration_b_lo,calibration_b_hi
parakeet-tdt-0.6b-v3,farfield,0,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.6105769230769231,0.5649038461538461,0.65625,0.4799103139013453,0.4114960019765509,0.5458520291654982,0.8045993890977443,0.7295081967213115,0.8739758403361343,0.06387735431071989,-0.0061471147178401376,0.13073702964149606,-0.049385142745487276,-0.12298675018272225,0.027538308605011868,-0.3589968426266894,-0.425905313040541,-0.2941785946891126,-0.016482035911443926,-0.07829941899922385,0.04546634973935162,0.06387735431071989,0.6105769230769231,0.09689770534846559,-0.0061471147178401376,0.5649038461538461,-0.06541974693734257,0.13073702964149606,0.65625,0.23012134913058505,1.057844680170016,0.8062241949002229,1.3274121517980997,-3.275794448733267,-4.571910631320784,-2.1908812138257296
parakeet-tdt-0.6b-v3,farfield,10,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.6322115384615384,0.5865384615384616,0.6754807692307693,0.49507377208309067,0.4259213421342134,0.5639840806902419,0.9090909090909091,0.8476050420168068,0.96,0.16778973105913958,0.10547485250666816,0.22142448351857702,-0.04687878124904643,-0.12982985946191375,0.032603882266022934,-0.3618021300089678,-0.4331098662405856,-0.2943506467075822,-0.006628634542758749,-0.07202783381954495,0.05666687395265811,0.16778973105913958,0.6322115384615384,0.18034828125871016,0.10547485250666816,0.5865384615384616,0.08691790114738092,0.22142448351857702,0.6754807692307693,0.2919760403965494,1.052550553110743,0.8098930396440156,1.3310665635526666,-3.2605758355908616,-4.608300131770729,-2.1934213089206755
parakeet-tdt-0.6b-v3,farfield,20,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.6394230769230769,0.5913461538461539,0.6850961538461539,0.49746192893401014,0.42306701030927835,0.5671777829601989,0.9519230769230769,0.9042553191489362,0.9897959183673469,0.18774350893462544,0.13352232940467829,0.23705024287391227,-0.05455408534432185,-0.12950634835408623,0.025330136845346723,-0.3652038499275691,-0.4383616454050916,-0.2955927691354024,-0.0035625826147344664,-0.0653112695712844,0.05804441904691779,0.18774350893462544,0.6394230769230769,0.08312142600139766,0.13352232940467829,0.5913461538461539,-0.016120853692025327,0.23705024287391227,0.6850961538461539,0.18437810712614197,1.0613116647742569,0.8108737880800455,1.335401525957052,-3.2761795072052977,-4.550265200180385,-2.129446883036592
parakeet-tdt-0.6b-v3,noise,0,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.33653846153846156,0.2932692307692308,0.3798076923076923,0.2543859649122807,0.21067046126552336,0.3,0.38028169014084506,0.3162668298653611,0.44351570626170145,-0.11950448140988049,-0.17174609036139002,-0.0666197856247566,-0.10051504666168268,-0.1592005159481309,-0.03578966317055087,-0.2975318604559207,-0.34236890957172134,-0.2521344236322728,-0.09210017151074801,-0.1697850676289102,-0.019471676775825512,-0.11950448140988049,0.33653846153846156,0.01802738167673687,-0.17174609036139002,0.2932692307692308,-0.0924520357800245,-0.0666197856247566,0.3798076923076923,0.12221505587099439,1.0621767152688757,0.7929524201897041,1.3226550762110227,-3.259047603586371,-4.533212915392724,-2.151937625367651
parakeet-tdt-0.6b-v3,noise,10,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.5432692307692307,0.49513221153846154,0.5889423076923077,0.4405594405594406,0.38076492537313433,0.49823413256385485,0.6624203821656051,0.59118782161235,0.7314285714285714,0.008988865982043515,-0.058477982041214634,0.07857354154314304,-0.022017441831768375,-0.09416773721283246,0.04799025239318653,-0.3050818339528101,-0.364844653523259,-0.24816828898813803,-0.017175018657533403,-0.08427288845829599,0.050292796933084936,0.008988865982043515,0.5432692307692307,0.10527457770894755,-0.058477982041214634,0.49513221153846154,-0.04497909135419307,0.07857354154314304,0.5889423076923077,0.2562279396777293,1.0463060996711344,0.8061208269644028,1.3314775890914188,-3.259076817846399,-4.569811727428839,-2.1924897286258127
parakeet-tdt-0.6b-v3,noise,20,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.6225961538461539,0.5721153846153846,0.6706730769230769,0.5023255813953489,0.438010321711063,0.5701918859649122,0.8275862068965517,0.7580582157258065,0.8931297709923665,0.08299355250713525,0.011874816129451644,0.148649495071882,-0.0328972917985525,-0.10954535789272894,0.04205777389111931,-0.33324973090917415,-0.4007894868001601,-0.2653906873022721,-0.0009297396214167364,-0.06316496432859467,0.06248125775119148,0.08299355250713525,0.6225961538461539,0.062352185853635556,0.011874816129451644,0.5721153846153846,-0.09747397716934837,0.148649495071882,0.6706730769230769,0.20387030352079663,1.0580443148211645,0.7952278677366469,1.3419081603108005,-3.2829860106258733,-4.674082090786886,-2.155591327697942
parakeet-tdt-0.6b-v3,reverb,0,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.4326923076923077,0.38461538461538464,0.4807692307692308,0.3333333333333333,0.2797407215652079,0.38508011413520626,0.4925373134328358,0.41904263275991027,0.5677116048994975,-0.09545194411628724,-0.16114993399405514,-0.02994764520259122,-0.11053001701478604,-0.1782999450266849,-0.04746397786684105,-0.3121457056800668,-0.3650991342626784,-0.2582805738971783,-0.055375945252390646,-0.13504563546309062,0.017291769135672697,-0.09545194411628724,0.4326923076923077,0.06631177480309039,-0.16114993399405514,0.38461538461538464,-0.06046966773508091,-0.02994764520259122,0.4807692307692308,0.19774349162929314,1.0576254410687551,0.800544686104025,1.3285117401119835,-3.3113524273650294,-4.547633112641643,-2.1659764338594414
parakeet-tdt-0.6b-v3,reverb,10,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.5721153846153846,0.5264423076923077,0.6201923076923077,0.4423791821561338,0.3860215336134454,0.5038476562499999,0.704225352112676,0.6308699019101703,0.7777777777777778,0.01924765532148104,-0.046944776721948814,0.08639089268519783,-0.06801872873817011,-0.13985960637647155,0.005257144339509656,-0.3342847970755101,-0.3921289340262387,-0.27396732577492794,-0.011665628681196749,-0.07677386985235062,0.05574905721829354,0.01924765532148104,0.5721153846153846,0.13094330985257518,-0.046944776721948814,0.5264423076923077,-0.017728179797896253,0.08639089268519783,0.6201923076923077,0.2769572684565058,1.060027422959768,0.8028302078581441,1.3228894217157694,-3.275235663521064,-4.557805298427333,-2.1570864373227496
parakeet-tdt-0.6b-v3,reverb,20,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.6153846153846154,0.5696514423076923,0.6634615384615384,0.4782608695652174,0.4131455399061033,0.5450344679017664,0.8106060606060606,0.7368421052631579,0.8809624697336561,0.09028924197443039,0.01491826349727016,0.1626917491753654,-0.04907659097122399,-0.1241474163895544,0.03116338227095446,-0.35715495732850744,-0.42428646788584967,-0.29144924158980995,-0.006431875675190213,-0.07127402761021712,0.05255057579080096,0.09028924197443039,0.6153846153846154,0.11258070405520326,0.01491826349727016,0.5696514423076923,-0.035446771888605816,0.1626917491753654,0.6634615384615384,0.25124041903433697,1.0524247002906315,0.7935940435654244,1.318618483577015,-3.2653714429953076,-4.519274830641874,-2.0949418866178626
whisper-base-mlx,babble,0,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.1201923076923077,0.0889423076923077,0.15144230769230768,0.10294117647058823,0.07389162561576355,0.1330049261083744,0.16904810505545348,0.12060133255563532,0.21821196660482356,-0.05549386867220202,-0.10083189132478093,-0.012381529445117341,-0.051654690263122034,-0.10335651152981516,0.010438620538252097,-0.10702268157060951,-0.13710605434361414,-0.0780941503563466,-0.04749972837874483,-0.10463720700572918,-0.004210192848073688,-0.05549386867220202,0.1201923076923077,-0.012660434670660456,-0.10083189132478093,0.0889423076923077,-0.10407472132348139,-0.012381529445117341,0.15144230769230768,0.07973827726591043,1.2595816128894959,0.9429410413534834,1.6018292556435145,-4.193667973382486,-5.294142550697888,-3.253486741075141
