asr,degradation,snr_db,llm,outcome,n,n_scored,n_err,n_ceiling,n_collapse,mean_wer_all,median_wer,mean_wer_err,mean_outcome,ceiling,absorption,naive_legacy,naive_ceiling,gain_legacy,gain_ceiling,n_paired,n_dropped_no_anchor,mean_wer_paired,retention,naive_paired,gain_paired,underpowered,n_calibrated,mean_observed,mean_predicted,gain_calibrated,share_at_high_wer,n_clean_at_high_wer,refused
parakeet-tdt-0.6b-v3,farfield,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,221,195,1,0.16074765677070518,0.09545454545454546,0.30258382450956317,0.5432692307692307,0.676923076923077,0.4253393665158371,0.8392523432292949,0.47209710340891115,-0.4139129767134578,-0.04675773689307405,109,0,0.28652277895397155,0.8073394495412844,0.7134772210460285,0.09386222849525594,False,416,0.5432692307692307,0.5536083002849469,-0.01033906951571617,0.03365384615384615,8,
parakeet-tdt-0.6b-v3,farfield,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,204,212,1,0.14199507384426766,0.0,0.2895585819569386,0.5649038461538461,0.6650943396226415,0.46078431372549017,0.8580049261557323,0.4725105657739229,-0.39722061243024215,-0.01172625204843275,98,0,0.2626956235374602,0.9285714285714286,0.7373043764625398,0.19126705210888884,False,416,0.5649038461538461,0.5650233688903443,-0.0001195227364981788,0.021634615384615384,8,
parakeet-tdt-0.6b-v3,farfield,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,199,217,1,0.1370241914006053,0.0,0.28644253076709514,0.5697115384615384,0.6774193548387096,0.45226130653266333,0.8629758085993947,0.48337764044809683,-0.4107145020667314,-0.031116333915433503,91,0,0.2512244166090319,0.978021978021978,0.7487755833909682,0.22924639463100982,False,416,0.5697115384615384,0.5679293094259061,0.001782229035632299,0.021634615384615384,8,
parakeet-tdt-0.6b-v3,noise,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,349,67,25,0.44753448667494394,0.3875,0.533450849446352,0.30528846153846156,0.7164179104477612,0.22636103151862463,0.552465513325056,0.3342441675608224,-0.32610448180643137,-0.10788313604219779,191,0,0.5326793311706511,0.3769633507853403,0.46732066882934886,-0.09035731804400854,False,416,0.30528846153846156,0.3832063860873792,-0.07791792454891766,0.21875,8,
parakeet-tdt-0.6b-v3,noise,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,278,138,5,0.2547502947226095,0.16666666666666666,0.3812090741172868,0.4855769230769231,0.6811594202898551,0.38848920863309355,0.7452497052773905,0.42149526835489165,-0.356760496644297,-0.0330060597217981,146,0,0.378446798535119,0.678082191780822,0.621553201464881,0.05652899031594094,False,416,0.4855769230769231,0.4954438531545537,-0.00986693007763062,0.07211538461538461,8,
parakeet-tdt-0.6b-v3,noise,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,228,188,2,0.16465495705167707,0.1111111111111111,0.3004230795328851,0.5432692307692307,0.675531914893617,0.4342105263157895,0.8353450429483229,0.47258653669852974,-0.4011345166325334,-0.038376010382740244,112,0,0.2701858768059425,0.8214285714285714,0.7298141231940575,0.09161444823451392,False,416,0.5432692307692307,0.5500409959658322,-0.006771765196601498,0.021634615384615384,8,
parakeet-tdt-0.6b-v3,reverb,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,328,88,13,0.3545824242787059,0.2857142857142857,0.44971429420713965,0.40625,0.75,0.31402439024390244,0.6454175757212941,0.4127142793446452,-0.33139318547739166,-0.09868988910074278,171,0,0.4349400104016914,0.5380116959064327,0.5650599895983086,-0.02704829369187589,False,416,0.40625,0.4353411729474693,-0.029091172947469324,0.13221153846153846,8,
parakeet-tdt-0.6b-v3,reverb,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,262,154,3,0.22324714420228217,0.14285714285714285,0.35446874804637213,0.49278846153846156,0.6948051948051948,0.37404580152671757,0.7767528557977178,0.44851846726648165,-0.40270705427100023,-0.07447266573976408,131,0,0.3320816933613239,0.7022900763358778,0.667918306638676,0.03437176969720179,False,416,0.49278846153846156,0.5143055438658035,-0.021517082327341952,0.05048076923076923,8,
parakeet-tdt-0.6b-v3,reverb,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,219,197,1,0.1645624536100689,0.09090909090909091,0.3125935191862502,0.5625,0.6903553299492385,0.4474885844748858,0.8354375463899311,0.4745547278714211,-0.38794896191504524,-0.02706614339653529,106,0,0.2913699411589182,0.8490566037735849,0.7086300588410819,0.14042654493250306,False,416,0.5625,0.5506030478657498,0.011896952134250238,0.028846153846153848,8,
whisper-base-mlx,babble,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,406,10,133,0.7896971521989194,1.0,0.8091478209722922,0.10817307692307693,0.7,0.09359605911330049,0.21030284780108055,0.13359652531939545,-0.11670678868778006,-0.04000046620609496,186,0,0.7698130498533724,0.1827956989247312,0.2301869501466276,-0.04739125122189641,False,416,0.10817307692307693,0.16007689184265395,-0.05190381491957702,0.6346153846153846,31,
whisper-base-mlx,babble,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,338,78,21,0.4170617266670641,0.35714285714285715,0.5133067405133098,0.34134615384615385,0.7435897435897436,0.2485207100591716,0.5829382733329359,0.3619001160285645,-0.3344175632737643,-0.11337940596939289,138,0,0.4474120188651082,0.5507246376811594,0.5525879811348918,-0.0018633434537324023,False,416,0.34134615384615385,0.37713054370332305,-0.035784389857169197,0.18509615384615385,31,
whisper-base-mlx,babble,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,304,112,12,0.3371699651145833,0.2727272727272727,0.4613904785778513,0.43509615384615385,0.75,0.3190789473684211,0.6628300348854167,0.4039571410666115,-0.3437510875169956,-0.08487819369819044,112,0,0.3719771319689083,0.7767857142857143,0.6280228680310918,0.14876284625462255,False,416,0.43509615384615385,0.4310955161129887,0.004000637733165169,0.125,31,
whisper-base-mlx,clean,,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,290,126,9,0.28608445452755454,0.2222222222222222,0.4103832175291823,0.4639423076923077,0.6984126984126984,0.3620689655172414,0.7139155454724455,0.4117958480748568,-0.35184657995520413,-0.049726882557615426,0,0,,,,,True,0,,,,,,
whisper-base-mlx,clipping,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,357,59,30,0.48233641012715994,0.42857142857142855,0.5620502706243656,0.3269230769230769,0.7966101694915254,0.24929971988795518,0.5176635898728401,0.34887520814669176,-0.26836386998488493,-0.09957548825873658,150,0,0.48457325374430676,0.49333333333333335,0.5154267462556932,-0.022093412922359834,False,416,0.3269230769230769,0.33716154141060267,-0.010238464487525745,0.2644230769230769,31,
whisper-base-mlx,clipping,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,312,104,17,0.3413147519516778,0.2857142857142857,0.45508633593557096,0.4182692307692308,0.7307692307692307,0.3141025641025641,0.6586852480483222,0.39820613912400576,-0.3445826839457581,-0.08410357502144167,120,0,0.3807224506731084,0.7083333333333334,0.6192775493268916,0.08905578400644176,False,416,0.4182692307692308,0.4269018740641377,-0.008632643294906928,0.12740384615384615,31,
whisper-base-mlx,clipping,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,297,119,9,0.2932530161538368,0.25,0.4107516993939271,0.4543269230769231,0.7142857142857143,0.3501683501683502,0.7067469838461632,0.4208916432900521,-0.356578633677813,-0.07072329312170189,109,0,0.3121922279394515,0.8899082568807339,0.6878077720605484,0.2021004848201855,False,416,0.4543269230769231,0.4582161135640244,-0.003889190487101346,0.07211538461538461,31,
whisper-base-mlx,codec,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,338,78,20,0.38747811681443556,0.3333333333333333,0.47689614377161316,0.4110576923076923,0.717948717948718,0.34023668639053256,0.6125218831855644,0.3755617429332008,-0.2722851967950319,-0.035325056542668265,140,0,0.4187158679874845,0.6928571428571428,0.5812841320125155,0.11157301084462734,False,416,0.4110576923076923,0.39612748570500733,0.014930206602684959,0.1466346153846154,31,
whisper-base-mlx,codec,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,304,112,8,0.2991094136763119,0.25,0.40930761871495375,0.44711538461538464,0.6607142857142857,0.3684210526315789,0.7008905863236881,0.3902788947776198,-0.33246953369210913,-0.021857842146040862,122,0,0.3312003785687995,0.8032786885245902,0.6687996214312004,0.13447906709338975,False,416,0.44711538461538464,0.45415826521958186,-0.007042880604197221,0.07932692307692307,31,
whisper-base-mlx,codec,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,291,125,5,0.2828850841000309,0.2222222222222222,0.40439929548320636,0.47596153846153844,0.688,0.3848797250859107,0.7171149158999691,0.40977328470755403,-0.33223519081405845,-0.024893559621643357,110,0,0.3209690044139804,0.9090909090909091,0.6790309955860196,0.2300599135048894,False,416,0.47596153846153844,0.46595355078766115,0.010007987673877283,0.07451923076923077,31,
whisper-base-mlx,farfield,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,311,105,15,0.32481262241296227,0.25,0.4344760479864709,0.4326923076923077,0.6761904761904762,0.3504823151125402,0.6751873775870377,0.3824019104091483,-0.32470506247449754,-0.031919595296608094,124,0,0.3569281177462416,0.7419354838709677,0.6430718822537584,0.0988636016172093,False,416,0.4326923076923077,0.43753395321518135,-0.004841645522873639,0.11298076923076923,31,
whisper-base-mlx,farfield,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,298,118,15,0.2991874129536183,0.25,0.4176575966063938,0.4326923076923077,0.6949152542372882,0.3288590604026846,0.7008125870463817,0.4046786193074213,-0.37195352664369713,-0.07581955890473668,114,0,0.34735762403698683,0.7807017543859649,0.6526423759630131,0.1280593784229518,False,416,0.4326923076923077,0.4550486047455342,-0.022356297053226504,0.08413461538461539,31,
whisper-base-mlx,farfield,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,290,126,9,0.28864171925252285,0.2222222222222222,0.4140515696863784,0.4495192307692308,0.6984126984126984,0.3413793103448276,0.7113582807474772,0.40923382434602135,-0.3699789704026496,-0.06785451400119374,105,0,0.3252900392562047,0.8952380952380953,0.6747099607437953,0.22052813449429998,False,416,0.4495192307692308,0.4625684414114277,-0.01304921064219694,0.07932692307692307,31,
whisper-base-mlx,noise,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,400,16,84,0.7527001094839044,0.8944444444444444,0.7828081138632607,0.11538461538461539,0.625,0.095,0.24729989051609558,0.13574492883546208,-0.15229989051609558,-0.040744928835462074,183,0,0.7289171059662866,0.18579234972677597,0.27108289403371344,-0.08529054430693747,False,416,0.11538461538461539,0.18075342131884398,-0.06536880593422859,0.6009615384615384,31,
whisper-base-mlx,noise,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,346,70,47,0.46946955868629914,0.42857142857142855,0.5644489491719669,0.3293269230769231,0.6714285714285714,0.26011560693641617,0.5305304413137009,0.2924414198416794,-0.2704148343772847,-0.03232581290526321,147,0,0.5086017366092555,0.5374149659863946,0.49139826339074455,0.04601670259565005,False,416,0.3293269230769231,0.3449073123410872,-0.015580389264164107,0.23317307692307693,31,
whisper-base-mlx,noise,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,316,100,12,0.34426497283139107,0.2857142857142857,0.45320958448689486,0.44471153846153844,0.73,0.35443037974683544,0.6557350271686089,0.3991570033245668,-0.30130464742177343,-0.04472662357773133,123,0,0.3939649193339821,0.7642276422764228,0.606035080666018,0.15819256161040485,False,416,0.44471153846153844,0.4263796554961654,0.018331882965373025,0.12980769230769232,31,
whisper-base-mlx,reverb,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,412,4,124,0.7930506173525342,1.0,0.8007501379093555,0.07932692307692307,0.5,0.07524271844660194,0.20694938264746576,0.09962493104532227,-0.13170666420086383,-0.024382212598720338,191,0,0.7864413425587301,0.12041884816753927,0.2135586574412699,-0.09313980927373063,False,416,0.07932692307692307,0.1525403825171836,-0.07321345944026053,0.6153846153846154,31,
whisper-base-mlx,reverb,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,372,44,44,0.529745650328955,0.5,0.5924037380022722,0.25240384615384615,0.7045454545454546,0.1989247311827957,0.47025434967104496,0.28717009368021734,-0.27132961848824927,-0.08824536249742165,164,0,0.5431713304346487,0.3719512195121951,0.4568286695653513,-0.08487745005315617,False,416,0.25240384615384615,0.30555357097413927,-0.05314972482029312,0.2956730769230769,31,
whisper-base-mlx,reverb,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,318,98,16,0.3606967251911544,0.3,0.4718548354701897,0.4423076923076923,0.7244897959183674,0.3553459119496855,0.6393032748088456,0.3826357824654748,-0.2839573628591601,-0.027289870515789294,126,0,0.4022542591308253,0.7301587301587301,0.5977457408691746,0.13241298928955547,False,416,0.4423076923076923,0.41340850780781757,0.02889918449987472,0.13221153846153846,31,
whisper-large-v3-turbo,babble,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,360,56,49,0.5179831296931352,0.5,0.5985582832009559,0.28365384615384615,0.7321428571428571,0.21388888888888888,0.4820168703068648,0.2939126855135858,-0.2681279814179759,-0.08002379662469691,194,0,0.5765394030518831,0.3556701030927835,0.4234605969481169,-0.06779049385533337,False,416,0.28365384615384615,0.34670555222031596,-0.06305170606646981,0.30288461538461536,11,
