asr,degradation,snr_db,llm,outcome_col,n,outcome_median,outcome_lo,outcome_hi,absorption_median,absorption_lo,absorption_hi,retention_median,retention_lo,retention_hi,gain_paired_median,gain_paired_lo,gain_paired_hi,gain_ceiling_median,gain_ceiling_lo,gain_ceiling_hi,gain_legacy_median,gain_legacy_lo,gain_legacy_hi,gain_calibrated_median,gain_calibrated_lo,gain_calibrated_hi,gain_median,tsa_median,gain_crit_minus_func_median,gain_lo,tsa_lo,gain_crit_minus_func_lo,gain_hi,tsa_hi,gain_crit_minus_func_hi,calibration_a_median,calibration_a_lo,calibration_a_hi,calibration_b_median,calibration_b_lo,calibration_b_hi
parakeet-tdt-0.6b-v3,farfield,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.5432692307692307,0.49759615384615385,0.5889423076923077,0.42538898150353255,0.3599958158995816,0.49074286442405707,0.8080808080808081,0.7304239130434783,0.8793103448275862,0.09336948390346445,0.02326729175304554,0.15717190142538637,-0.0449226733073001,-0.12447203736957961,0.031631513084368935,-0.41328518040946216,-0.4780928253122845,-0.3487092544019929,-0.010775005112081792,-0.07663163240261606,0.05075568430695694,0.09336948390346445,0.5432692307692307,0.14958853917290066,0.02326729175304554,0.49759615384615385,0.012138408021012959,0.15717190142538637,0.5889423076923077,0.27976877139396883,0.6512347515320015,0.4075558122645822,0.9181117255566422,-2.797856705592567,-3.936403084634726,-1.748629440164642
parakeet-tdt-0.6b-v3,farfield,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.5649038461538461,0.5144230769230769,0.6129807692307693,0.4583333333333333,0.39234251500171824,0.5276416806253489,0.9285714285714286,0.8736842105263158,0.978021978021978,0.19301760123662431,0.13805628797490002,0.2431291558222478,-0.013522988539154762,-0.09167955277526832,0.06553375466715224,-0.39806743149963075,-0.4653556699842382,-0.3289769096338094,-0.000733498083025641,-0.06289919151718996,0.06704012860585877,0.19301760123662431,0.5649038461538461,0.1173686851578537,0.13805628797490002,0.5144230769230769,0.03352329583150413,0.2431291558222478,0.6129807692307693,0.21335300714290675,0.654212421112113,0.41272838769118125,0.9112459856801955,-2.816102863242335,-3.9654251616931178,-1.807804925572754
parakeet-tdt-0.6b-v3,farfield,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.5697115384615384,0.5240384615384616,0.6153846153846154,0.4517766497461929,0.3830737892171794,0.522396540027137,0.9791666666666666,0.943804264555669,1.0,0.23102212228765018,0.18393282252012064,0.2704017143400285,-0.030875764538989214,-0.11272171297619597,0.04583860836023962,-0.4112024742631484,-0.48254029350221933,-0.3399074404265616,0.0021576076625222096,-0.0616698839559882,0.06755896079636499,0.23102212228765018,0.5697115384615384,0.07186866528786356,0.18393282252012064,0.5240384615384616,0.0013353443437295366,0.2704017143400285,0.6153846153846154,0.15231772163022178,0.6556593833170987,0.41330179124300015,0.900082293730333,-2.790319584604295,-3.99057308218392,-1.838106224707051
parakeet-tdt-0.6b-v3,noise,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.30528846153846156,0.2620192307692308,0.35096153846153844,0.226833356293337,0.1842086625913225,0.27247035573122524,0.37714285714285717,0.3121591970121382,0.4486540233415233,-0.09048538102109518,-0.14622750018612335,-0.03351624447933956,-0.108235785622399,-0.1708806627833769,-0.04004119381985609,-0.3252973263325001,-0.3712520220912335,-0.2824754981311714,-0.0774605300544442,-0.1570202819766411,-0.006202361365809481,-0.09048538102109518,0.30528846153846156,0.04982632622119207,-0.14622750018612335,0.2620192307692308,-0.06787703472175571,-0.03351624447933956,0.35096153846153844,0.16797508487150503,0.6597189812286055,0.4079771864528373,0.8986825392261015,-2.82064178921409,-3.983858945725275,-1.7573617468909555
parakeet-tdt-0.6b-v3,noise,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.4855769230769231,0.4375,0.53125,0.3901112185686654,0.3310574320348358,0.44529129427341935,0.6788321167883211,0.5986382581201495,0.7536231884057971,0.057741010698884376,-0.008414320911197723,0.12282528613189089,-0.031463617596863225,-0.10678849337576335,0.04785471200701032,-0.35598004973657277,-0.41612993551679783,-0.29980558812939484,-0.009173137203888154,-0.07381214859921051,0.054787503700913655,0.057741010698884376,0.4855769230769231,0.10935672144196162,-0.008414320911197723,0.4375,-0.040530364861709606,0.12282528613189089,0.53125,0.25805902060172936,0.655313371429459,0.41934771145078203,0.9131511763721362,-2.804678099498373,-4.012981619326767,-1.8109136787738591
parakeet-tdt-0.6b-v3,noise,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.5432692307692307,0.49759615384615385,0.5913461538461539,0.4340425531914894,0.3715386787125918,0.4978562849926703,0.8235294117647058,0.75,0.8888888888888888,0.09289853503855655,0.02571574075795787,0.15410216801218973,-0.03866315230420764,-0.11400968975148412,0.04061273276617311,-0.40142539504951213,-0.46408138287268635,-0.33725586122207274,-0.006388273315952042,-0.06970081575919602,0.05735382032645695,0.09289853503855655,0.5432692307692307,0.10777215340394175,0.02571574075795787,0.49759615384615385,-0.046231679393396355,0.15410216801218973,0.5913461538461539,0.24799499541420836,0.6527868919694775,0.4173316680637462,0.9004432892344142,-2.800492820054765,-4.017754025711399,-1.7642269909923398
parakeet-tdt-0.6b-v3,reverb,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.40625,0.3581730769230769,0.45198317307692276,0.3136645962732919,0.26419034090909094,0.36555891238670696,0.538961038961039,0.4640715536989624,0.6134969325153374,-0.026074338501591743,-0.09754931232936047,0.039753946301030504,-0.09957478656836616,-0.1669150995924919,-0.029585106988503133,-0.33134389164517275,-0.38523822851125494,-0.27696286288257754,-0.028572020486833383,-0.10177616233132593,0.040957184902957376,-0.026074338501591743,0.40625,0.08081208373858062,-0.09754931232936047,0.3581730769230769,-0.06044909150146139,0.039753946301030504,0.45198317307692276,0.2140408580490336,0.6558745621408526,0.42504740443597944,0.9064054757582823,-2.8040619987818105,-3.9923540002381745,-1.7811732587905615
parakeet-tdt-0.6b-v3,reverb,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.49278846153846156,0.44465144230769227,0.5408653846153846,0.3745246048616835,0.3169811320754717,0.43014919630642956,0.703125,0.6193941009239516,0.7818215994531784,0.03364900002467114,-0.03724973730678339,0.10541744681084765,-0.07421607445324477,-0.1474008619774637,-0.0007123990949902256,-0.40194465062990703,-0.46198039958744247,-0.34520253377239224,-0.02185867206153047,-0.08532976874841908,0.0479742903063689,0.03364900002467114,0.49278846153846156,0.18937207055905791,-0.03724973730678339,0.44465144230769227,0.0346557737345007,0.10541744681084765,0.5408653846153846,0.3395306618349213,0.6580323673036348,0.40037048471980635,0.9126764547377672,-2.8182102840494654,-4.053958892375831,-1.7308545365371117
parakeet-tdt-0.6b-v3,reverb,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.5625,0.5168269230769231,0.6105769230769231,0.44705999645515776,0.3813901680865761,0.5156986181847696,0.85,0.7766933181039406,0.9143009118541032,0.14148683083479352,0.0747284686671648,0.19903795431709806,-0.027245917217948556,-0.10819227684140421,0.049852612202786896,-0.38775820545101647,-0.4529236217922588,-0.32343437932830715,0.013428670519217423,-0.05436590957507133,0.07712114516861414,0.14148683083479352,0.5625,0.14061620461164415,0.0747284686671648,0.5168269230769231,0.011482487892497267,0.19903795431709806,0.6105769230769231,0.26445678641323994,0.6525561756917968,0.40103235915327184,0.8885001950437377,-2.7634345534383247,-3.968726406760494,-1.7242960460655163
whisper-base-mlx,babble,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.10817307692307693,0.07932692307692307,0.13942307692307693,0.09382716049382717,0.06633906633906633,0.12315270935960591,0.18333333333333332,0.1304291213768116,0.2383493287800282,-0.04653352212902992,-0.09243815261375256,0.0006211505853502077,-0.04115674711298584,-0.10170357133686801,0.028520683104299643,-0.11745197811319438,-0.145467033085405,-0.08465569464006714,-0.052029622789069384,-0.10660965166345185,-0.0022156751804091037,-0.04653352212902992,0.10817307692307693,-0.04198049764740974,-0.09243815261375256,0.07932692307692307,-0.13828527604690308,0.0006211505853502077,0.13942307692307693,0.04937439780381844,0.7751253147175816,0.47601048810832153,1.0818416600531837,-3.5074515119056304,-4.489132435537613,-2.649235999021034
