asr,degradation,snr_db,llm,outcome,n,n_scored,n_err,n_ceiling,n_collapse,mean_wer_all,median_wer,mean_wer_err,mean_outcome,ceiling,absorption,naive_legacy,naive_ceiling,gain_legacy,gain_ceiling,n_paired,n_dropped_no_anchor,mean_wer_paired,retention,naive_paired,gain_paired,underpowered,n_calibrated,mean_observed,mean_predicted,gain_calibrated,share_at_high_wer,n_clean_at_high_wer,refused
whisper-base-mlx,reverb,20,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,318,98,16,0.3606967251911544,0.3,0.4718548354701896,0.4254807692307692,0.7448979591836735,0.3270440251572327,0.6393032748088456,0.3934142552109813,-0.31225924965161295,-0.06637023005374859,129,0,0.39050072970711597,0.7131782945736435,0.6094992702928841,0.10367902428075937,False,416,0.4254807692307692,0.4229509413100225,0.002529827920746741,0.13221153846153846,31,
whisper-large-v3-turbo,babble,0,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,360,56,49,0.5179831296931352,0.5,0.5985582832009558,0.27163461538461536,0.6428571428571429,0.21388888888888888,0.4820168703068648,0.2580696750850998,-0.2681279814179759,-0.044180786196210936,203,0,0.5467858183848213,0.35467980295566504,0.4532141816151787,-0.09853437865951364,False,416,0.27163461538461536,0.35532322994653315,-0.08368861456191778,0.30288461538461536,11,
whisper-large-v3-turbo,babble,10,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,256,160,10,0.22906075862834524,0.14285714285714285,0.3722237327710615,0.5144230769230769,0.70625,0.39453125,0.7709392413716547,0.4433669887304378,-0.3764079913716547,-0.04883573873043778,126,0,0.31878837778789865,0.753968253968254,0.6812116222121014,0.07275663175615255,False,416,0.5144230769230769,0.5373437602717923,-0.022920683348715443,0.052884615384615384,11,
whisper-large-v3-turbo,babble,20,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,241,175,6,0.19698283275660305,0.125,0.34002015944708314,0.5480769230769231,0.7142857142857143,0.42738589211618255,0.803017167243397,0.4714141718235121,-0.37563127512721445,-0.04402827970732953,115,0,0.28826056169642106,0.8608695652173913,0.7117394383035789,0.14913012691381244,False,416,0.5480769230769231,0.5589487143704519,-0.010871791293528776,0.038461538461538464,11,
whisper-large-v3-turbo,clean,,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,225,191,4,0.1743239511734427,0.1,0.3223056163917879,0.5745192307692307,0.7120418848167539,0.4577777777777778,0.8256760488265573,0.4825467862341196,-0.36789827104877953,-0.024769008456341834,0,0,,,,,True,0,,,,,,
whisper-large-v3-turbo,clipping,0,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,264,152,5,0.2296114164262644,0.16666666666666666,0.36181192891411385,0.5144230769230769,0.6973684210526315,0.4090909090909091,0.7703885835737356,0.445052207467789,-0.3612976744828265,-0.03596129837687989,139,0,0.3096967129889707,0.7266187050359713,0.6903032870110293,0.03631541802494198,False,416,0.5144230769230769,0.5359377873560859,-0.02151471043300901,0.04567307692307692,11,
whisper-large-v3-turbo,clipping,10,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,234,182,4,0.18857568266216515,0.1111111111111111,0.3352456580660719,0.5697115384615384,0.7142857142857143,0.45726495726495725,0.8114243173378348,0.47482452995280583,-0.35415936007287757,-0.01755957268784858,114,0,0.27418015078211416,0.9122807017543859,0.7258198492178858,0.18646085253650013,False,416,0.5697115384615384,0.5647566818210505,0.004954856640487892,0.03365384615384615,11,
whisper-large-v3-turbo,clipping,20,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,220,196,2,0.16448513645623428,0.09090909090909091,0.3110264398445161,0.5889423076923077,0.7244897959183674,0.4681818181818182,0.8355148635437657,0.4991543139901975,-0.3673330453619475,-0.030972495808379297,101,0,0.26442926549484785,0.9801980198019802,0.7355707345051521,0.2446272852968281,False,416,0.5889423076923077,0.5803193815495284,0.008622926142779264,0.014423076923076924,11,
whisper-large-v3-turbo,codec,0,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,256,160,4,0.22166084669684835,0.14285714285714285,0.3601988758823791,0.5192307692307693,0.6875,0.4140625,0.7783391533031516,0.43986327283086435,-0.3642766533031516,-0.02580077283086435,131,0,0.30263599296136573,0.7633587786259542,0.6973640070386342,0.06599477158732003,False,416,0.5192307692307693,0.542602990756148,-0.023372221525378767,0.055288461538461536,11,
whisper-large-v3-turbo,codec,10,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,226,190,5,0.18348353255799577,0.1111111111111111,0.3377395997527715,0.5649038461538461,0.7210526315789474,0.4336283185840708,0.8165164674420042,0.47752460438879113,-0.38288814885793343,-0.043896285804720325,104,0,0.2759234820064034,0.8942307692307693,0.7240765179935966,0.17015425123717265,False,416,0.5649038461538461,0.5685548941687466,-0.00365104801490046,0.036057692307692304,11,
whisper-large-v3-turbo,codec,20,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,223,193,4,0.17270759210516054,0.1,0.3221809789943807,0.5769230769230769,0.7253886010362695,0.4484304932735426,0.8272924078948395,0.4916821914030399,-0.37886191462129687,-0.04325169812949731,102,0,0.2683108759836586,0.9705882352941176,0.7316891240163415,0.2388991112777762,False,416,0.5769230769230769,0.5753471114497852,0.0015759654732916406,0.02403846153846154,11,
whisper-large-v3-turbo,farfield,0,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,241,175,5,0.19365493859020944,0.1213235294117647,0.3342757446204452,0.5384615384615384,0.6742857142857143,0.43983402489626555,0.8063450614097906,0.4488883550559284,-0.366511036513525,-0.009054330159662838,121,0,0.2837437683000332,0.8429752066115702,0.7162562316999668,0.12671897491160344,False,416,0.5384615384615384,0.5619301502920719,-0.023468611830533503,0.038461538461538464,11,
whisper-large-v3-turbo,farfield,10,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,230,186,5,0.17829653441285281,0.1111111111111111,0.32248416659020385,0.5504807692307693,0.6935483870967742,0.43478260869565216,0.8217034655871471,0.4698900134938909,-0.38692085689149497,-0.03510740479823876,110,0,0.2602436387220371,0.8818181818181818,0.739756361277963,0.14206182054021887,False,416,0.5504807692307693,0.5714059118968431,-0.020925142666073815,0.021634615384615384,11,
whisper-large-v3-turbo,farfield,20,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,223,193,4,0.16766104708406798,0.09761904761904762,0.3127667963541363,0.5841346153846154,0.7150259067357513,0.47085201793721976,0.832338952915932,0.4913895445757989,-0.3614869349787122,-0.020537526638579162,103,0,0.25942689299605637,1.0,0.7405731070039436,0.25942689299605637,False,416,0.5841346153846154,0.5786548904475305,0.005479724937084929,0.019230769230769232,11,
whisper-large-v3-turbo,noise,0,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,369,47,53,0.5197455678293748,0.5,0.5859462228103522,0.2620192307692308,0.6808510638297872,0.2086720867208672,0.48025443217062525,0.28190895468231336,-0.271582345449758,-0.07323686796144616,210,0,0.5474739030687727,0.35714285714285715,0.45252609693122725,-0.0953832397883701,False,416,0.2620192307692308,0.35112708805658016,-0.08910785728734938,0.2956730769230769,11,
whisper-large-v3-turbo,noise,10,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,295,121,8,0.28318525213209955,0.2,0.3993392030066221,0.46875,0.6694214876033058,0.3864406779661017,0.7168147478679004,0.4020952442682943,-0.33037406990179874,-0.015654566302192585,159,0,0.3509801735910156,0.6792452830188679,0.6490198264089844,0.030225456609883516,False,416,0.46875,0.5008823095177866,-0.03213230951778656,0.08413461538461539,11,
whisper-large-v3-turbo,noise,20,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,252,164,4,0.2045419736691094,0.14285714285714285,0.3376565914537683,0.53125,0.725609756097561,0.40476190476190477,0.7954580263308906,0.4806028391280583,-0.3906961215689858,-0.07584093436615352,121,0,0.2886275396202986,0.8264462809917356,0.7113724603797014,0.1150738206120342,False,416,0.53125,0.5532658052567551,-0.02201580525675506,0.040865384615384616,11,
whisper-large-v3-turbo,reverb,0,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,357,59,31,0.4670812318792118,0.42857142857142855,0.5442739284642925,0.3269230769230769,0.7288135593220338,0.2605042016806723,0.5329187681207882,0.3321393402717868,-0.2724145664401159,-0.07163513859111453,197,0,0.49285373588936315,0.4365482233502538,0.5071462641106368,-0.07059804076038301,False,416,0.3269230769230769,0.3820692505362656,-0.05514617361318869,0.2283653846153846,11,
whisper-large-v3-turbo,reverb,10,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,281,135,15,0.2724568775497938,0.19090909090909092,0.4033525304651758,0.47115384615384615,0.6888888888888889,0.3665480427046263,0.7275431224502062,0.41102381234621227,-0.3609950797455799,-0.04447576964158595,150,0,0.34747051543800783,0.6466666666666666,0.6525294845619922,-0.005862817895325612,False,416,0.47115384615384615,0.5102136329342284,-0.039059786780382244,0.09615384615384616,11,
whisper-large-v3-turbo,reverb,20,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,416,242,174,6,0.19628363211749855,0.125,0.33741318578875856,0.5552884615384616,0.7011494252873564,0.45041322314049587,0.8037163678825014,0.4645723639871923,-0.3533031447420056,-0.01415914084669645,121,0,0.27229231378094043,0.8264462809917356,0.7277076862190596,0.09873859477267599,False,416,0.5552884615384616,0.5602859756922889,-0.0049975141538273204,0.040865384615384616,11,
