asr,degradation,snr_db,llm,outcome_col,n,outcome_median,outcome_lo,outcome_hi,absorption_median,absorption_lo,absorption_hi,retention_median,retention_lo,retention_hi,gain_paired_median,gain_paired_lo,gain_paired_hi,gain_ceiling_median,gain_ceiling_lo,gain_ceiling_hi,gain_legacy_median,gain_legacy_lo,gain_legacy_hi,gain_calibrated_median,gain_calibrated_lo,gain_calibrated_hi,gain_median,tsa_median,gain_crit_minus_func_median,gain_lo,tsa_lo,gain_crit_minus_func_lo,gain_hi,tsa_hi,gain_crit_minus_func_hi,calibration_a_median,calibration_a_lo,calibration_a_hi,calibration_b_median,calibration_b_lo,calibration_b_hi
parakeet-tdt-0.6b-v3,farfield,0,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.5649038461538461,0.5168269230769231,0.610637019230769,0.4444444444444444,0.3755514705882353,0.5074237317431508,0.819047619047619,0.7378640776699029,0.8867965545529122,0.0681373978821086,-0.006387766280754842,0.13151814655419522,-0.045687763647573765,-0.12157055026157342,0.027993635839013705,-0.395372803141115,-0.46321149319770466,-0.33292307743892086,-0.002174520970483429,-0.06767750818095286,0.06151750212657903,0.0681373978821086,0.5649038461538461,0.17025307515413396,-0.006387766280754842,0.5168269230769231,0.04064452221346739,0.13151814655419522,0.610637019230769,0.30195241218951546,0.7703837337357136,0.5286265615886674,1.029335170710031,-3.2297991990465147,-4.417989328360528,-2.175583028631226
parakeet-tdt-0.6b-v3,farfield,10,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.5793269230769231,0.5288461538461539,0.625,0.4517766497461929,0.3781037210262054,0.5188769956458635,0.9,0.8333333333333334,0.954555692055692,0.15645297948239123,0.09247004813088087,0.2104028887539397,-0.04953815609293463,-0.13440251324560978,0.03216840402613157,-0.4073316353324302,-0.4779544359401447,-0.3419735836536557,-0.0008806333913364273,-0.06137079841050194,0.06110178185303834,0.15645297948239123,0.5793269230769231,0.18050576476258406,0.09247004813088087,0.5288461538461539,0.0884603318734335,0.2104028887539397,0.625,0.2846045096691825,0.7761289902276787,0.5435263007722121,1.0167622100463056,-3.249757104005371,-4.578111154296715,-2.1997912318983013
parakeet-tdt-0.6b-v3,farfield,20,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.5841346153846154,0.5336538461538461,0.6298677884615381,0.46236559139784944,0.392460285297455,0.5305385452813498,0.9473684210526315,0.8947241902834008,0.9887640449438202,0.18066097174832274,0.127811406233648,0.22430077268597703,-0.034643366608809456,-0.11611372427961053,0.04367135605996493,-0.4007015183826655,-0.4715911350840095,-0.33450624471481866,0.0026353985840551486,-0.06478950170346515,0.06810328539033211,0.18066097174832274,0.5841346153846154,0.06459389093842888,0.127811406233648,0.5336538461538461,-0.03359554376743942,0.22430077268597703,0.6298677884615381,0.1528660735933602,0.772524388821259,0.5398838245287191,1.0323969270039839,-3.2544686791229855,-4.498282560208315,-2.188912912309931
parakeet-tdt-0.6b-v3,noise,0,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.3004807692307692,0.25721153846153844,0.34615384615384615,0.2287762811272926,0.1858295217261609,0.2752829343755089,0.3862433862433862,0.32108969884323896,0.4576338090990187,-0.13043092555457195,-0.1866233840135054,-0.0766017876991375,-0.08577728179430649,-0.14788935215434965,-0.016568120365907338,-0.32297387935135075,-0.36724456242640363,-0.2801783358489999,-0.07567144110445409,-0.15185199326724522,-0.011002706393068981,-0.13043092555457195,0.3004807692307692,0.06366048328226981,-0.1866233840135054,0.25721153846153844,-0.05100532964812497,-0.0766017876991375,0.34615384615384615,0.17342558550478224,0.7828027994251925,0.5340286979930334,1.0255163454373268,-3.24673765872675,-4.546750251426677,-2.174280604926005
parakeet-tdt-0.6b-v3,noise,10,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.4807692307692308,0.4326923076923077,0.5264423076923077,0.36727272727272725,0.3093443994804157,0.4218263604907203,0.6428571428571429,0.5668736730360934,0.7191922607102346,-0.021883090732875254,-0.089571866096946,0.04392353553472885,-0.06858232420137764,-0.13900783861161475,0.0017802530724928464,-0.3781090798357626,-0.43122112044037525,-0.3254254396398478,-0.021614685939652267,-0.08457897201218936,0.04170507624232733,-0.021883090732875254,0.4807692307692308,0.1109307169525367,-0.089571866096946,0.4326923076923077,-0.04761565977483137,0.04392353553472885,0.5264423076923077,0.25975415665396007,0.7742266875963228,0.5231462478898123,1.0241747609851624,-3.248393405257435,-4.489953506642428,-2.1128599234034926
parakeet-tdt-0.6b-v3,noise,20,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.5649038461538461,0.5168269230769231,0.6129807692307693,0.45089285714285715,0.38678930817610063,0.5133065555460089,0.811965811965812,0.7380894590846048,0.8807610508757296,0.056430202679350505,-0.01878279391949705,0.1283982831498619,-0.039650562094236314,-0.11921248211737139,0.03656683463843476,-0.38471183671339637,-0.44819359561025657,-0.3186059547146782,0.0018149570998637898,-0.05882902954423566,0.06618443335861277,0.056430202679350505,0.5649038461538461,0.17858657329236372,-0.01878279391949705,0.5168269230769231,0.027490424881779857,0.1283982831498619,0.6129807692307693,0.3173450134550038,0.7771819118026434,0.5394162480667609,1.0435480162936688,-3.219169814523597,-4.49741753195071,-2.1660555474120673
parakeet-tdt-0.6b-v3,reverb,0,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.3870192307692308,0.34134615384615385,0.43509615384615385,0.30044876174998614,0.25151469787697334,0.35455031971087014,0.4968939306246865,0.42622465806576776,0.5707191681210003,-0.09685556094128817,-0.15921610908909617,-0.03107739393051764,-0.0873457712398088,-0.15705046398518807,-0.016577108267414764,-0.3439187950747833,-0.3960278010701332,-0.2921400607110817,-0.04776698900424739,-0.11517634077888153,0.022987453576732,-0.09685556094128817,0.3870192307692308,0.12333912389837245,-0.15921610908909617,0.34134615384615385,-0.010104599434325068,-0.03107739393051764,0.43509615384615385,0.2594813236957007,0.7731028388545496,0.5290440448353438,1.0244744953662466,-3.2457886327972574,-4.540798515438605,-2.1551189792839067
parakeet-tdt-0.6b-v3,reverb,10,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.5144230769230769,0.46634615384615385,0.5600961538461539,0.38372093023255816,0.3256659905341447,0.44269778913204144,0.6992481203007519,0.6204362665585293,0.7761194029850746,0.0116927208638275,-0.0629592267071213,0.08272371155783473,-0.08833176318284397,-0.16001553297413676,-0.015406651719168732,-0.39112649125240956,-0.450982535217287,-0.3341893226950079,-0.009120687286060414,-0.0690211581076878,0.05427219776019933,0.0116927208638275,0.5144230769230769,0.19132781495711731,-0.0629592267071213,0.46634615384615385,0.04065599909433543,0.08272371155783473,0.5600961538461539,0.33506810898245154,0.7743565564664623,0.5439506211299726,1.0341202478015334,-3.2425725561433407,-4.5950962237117565,-2.163682590013755
parakeet-tdt-0.6b-v3,reverb,20,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.5552884615384616,0.5096153846153846,0.6033653846153846,0.41371473354231975,0.3499943946188341,0.4819899545563262,0.8230088495575221,0.7425742574257426,0.8936170212765957,0.09688387950771837,0.022749354104732264,0.16402495043521884,-0.07606803265738121,-0.15226001922904517,0.0008874991320416897,-0.4216229611185071,-0.4829137358262387,-0.35368759844100733,-0.007677455605766492,-0.07020221028009421,0.05781199838786235,0.09688387950771837,0.5552884615384616,0.13705680514228963,0.022749354104732264,0.5096153846153846,0.0007993661686459352,0.16402495043521884,0.6033653846153846,0.27036396396950474,0.7676270856557621,0.5284802281134383,1.0325366719599067,-3.2194779183468,-4.433608820692068,-2.16783567219397
whisper-base-mlx,babble,0,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.09375,0.0673076923076923,0.12259615384615384,0.08088235294117647,0.0549965710723192,0.10945273631840796,0.14,0.0918918918918919,0.19170984455958548,-0.07987713361687497,-0.12888167664755643,-0.033017991651099504,-0.033347624859293906,-0.10096433513779739,0.035800464350255246,-0.12898697078533092,-0.15944797796498827,-0.10006637758708366,-0.06269583695439718,-0.12016143885618667,-0.017678464473622122,-0.07987713361687497,0.09375,-0.018655856509874606,-0.12888167664755643,0.0673076923076923,-0.12585531993614027,-0.033017991651099504,0.12259615384615384,0.0831639276017131,0.8867549896879678,0.5983566585964861,1.2056488000237415,-3.7504454711556114,-4.746398471591219,-2.8140139583625805
